experiment,fold,best_epoch,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy,n_train,n_val
MLP_9_dropout03_batchnorm_weightdecay,0,8,1.207967374059889,0.5694444444444444,0.5547298981791413,0.5677786266021561,573,144
MLP_9_dropout03_batchnorm_weightdecay,1,16,1.0742056767145793,0.6527777777777778,0.6478222003350986,0.6569051863169509,573,144
MLP_9_dropout03_batchnorm_weightdecay,2,11,1.0969494647913045,0.5734265734265734,0.5665183902421012,0.5837535014005604,574,143
MLP_9_dropout03_batchnorm_weightdecay,3,15,1.0204603680363902,0.6153846153846154,0.5939417465504422,0.6141962612550849,574,143
MLP_9_dropout03_batchnorm_weightdecay,4,20,1.2661412404133723,0.6013986013986014,0.5978443084549198,0.6091686091686092,574,143
