experiment,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_macro_f1,val_macro_f1,train_balanced_accuracy,val_balanced_accuracy
CNN_SCREEN_4_aug_minimal,0,1,1.9507890138742603,1.8669910828272502,0.2425828970331588,0.3680555555555556,0.23106720593750996,0.2874058881034595,0.238343945100291,0.361811391223156
CNN_SCREEN_4_aug_minimal,0,2,1.580093341556103,1.5204721689224243,0.37347294938917974,0.4791666666666667,0.3625849366942988,0.425904585235214,0.3692374164710386,0.4657499363381716
CNN_SCREEN_4_aug_minimal,0,3,1.431888136564125,1.3215572436650593,0.44153577661431065,0.5486111111111112,0.4245658532479648,0.4884097019422426,0.43657006299505163,0.529708853238265
CNN_SCREEN_4_aug_minimal,0,4,1.2737912540868523,1.1838425795237224,0.5165794066317626,0.6041666666666666,0.4945269209350241,0.5717266008290827,0.5096814781037308,0.5954927425515661
CNN_SCREEN_4_aug_minimal,0,5,1.1873178600640821,1.166700045267741,0.5218150087260035,0.5833333333333334,0.524614152421704,0.5346077707568815,0.5187943681635732,0.5723198370257194
CNN_SCREEN_4_aug_minimal,0,6,1.0943699769324657,1.252950217988756,0.5968586387434555,0.5972222222222222,0.5889761861762459,0.5452189565374281,0.594550280634792,0.575460487225193
CNN_SCREEN_4_aug_minimal,0,7,0.9615734761506058,1.0885197189119127,0.6090750436300174,0.625,0.6064354833545861,0.5927124918504229,0.6105326712941852,0.6079704609116373
CNN_SCREEN_4_aug_minimal,0,8,0.9089292687271278,1.0336148407724168,0.6474694589877836,0.6111111111111112,0.6407033651906929,0.5881628224374743,0.6427831540310641,0.6013920719803073
CNN_SCREEN_4_aug_minimal,0,9,0.8993226467626881,0.9530823959244622,0.643979057591623,0.6180555555555556,0.6487383608147109,0.5874637424139129,0.6496568768190595,0.6064001358119004
CNN_SCREEN_4_aug_minimal,0,10,0.8590745102048545,1.2326054970423381,0.6666666666666666,0.5694444444444444,0.666750503273856,0.5340370698656256,0.6718486992844797,0.5485527544351074
CNN_SCREEN_4_aug_minimal,0,11,0.8197688960696182,1.016028900941213,0.6980802792321117,0.6666666666666666,0.7051505900746078,0.6398213125406108,0.7040077012717232,0.6515151515151515
CNN_SCREEN_4_aug_minimal,0,12,0.7670611888950408,0.9978750480545892,0.6910994764397905,0.6458333333333334,0.6879965838337939,0.6218042516288131,0.6881773093963397,0.6333078686019862
CNN_SCREEN_4_aug_minimal,0,13,0.7517596284548441,1.0157647795147366,0.7120418848167539,0.6388888888888888,0.7138143885475647,0.6181479705389138,0.7171823366153812,0.6303369832781597
CNN_SCREEN_4_aug_minimal,0,14,0.7063343779786927,0.9499029715855917,0.731239092495637,0.6319444444444444,0.7377122792052366,0.6163555386605374,0.738750682587132,0.6273660979543333
CNN_SCREEN_4_aug_minimal,0,15,0.6424440099722843,1.028649542066786,0.7469458987783595,0.6458333333333334,0.7471495628051553,0.631794984997966,0.7497593352586513,0.6347084288260759
