experiment,fold,best_epoch,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy,n_train,n_val
MLP_10_lower_lr_dropout03_bn_wd,0,12,1.184390624364217,0.5833333333333334,0.5455744760721157,0.5715558950853068,573,144
MLP_10_lower_lr_dropout03_bn_wd,1,15,1.0493507120344374,0.6666666666666666,0.6708168252285899,0.6713776419658771,573,144
MLP_10_lower_lr_dropout03_bn_wd,2,7,1.1433126092790724,0.6013986013986014,0.5785256785256786,0.6003734827264239,574,143
MLP_10_lower_lr_dropout03_bn_wd,3,11,1.0628321662649407,0.6433566433566433,0.6188603971672291,0.6499382969971205,574,143
MLP_10_lower_lr_dropout03_bn_wd,4,11,1.221448859134754,0.5734265734265734,0.5737426627686549,0.5794597559303443,574,143
