experiment,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_macro_f1,val_macro_f1,train_balanced_accuracy,val_balanced_accuracy
MLP_7_uniform_initialization,0,1,2.137082373492589,1.770590689447191,0.2006980802792321,0.4097222222222222,0.188516959641767,0.360752358601821,0.20197823602596365,0.3996265172735761
MLP_7_uniform_initialization,0,2,1.942563031148328,1.6836446523666382,0.2949389179755672,0.4513888888888889,0.27729983936118646,0.39711363613802636,0.2930761739091272,0.44164332399626516
MLP_7_uniform_initialization,0,3,1.766754042623763,1.6443133884006076,0.3769633507853403,0.4097222222222222,0.3632058548712405,0.3542278592412435,0.37568892041456264,0.40382819794584507
MLP_7_uniform_initialization,0,4,1.6822613752325168,1.5627996259265475,0.3961605584642234,0.4236111111111111,0.38044632029638703,0.3982897270322745,0.39418914278315403,0.4184279772515067
MLP_7_uniform_initialization,0,5,1.5754149394925767,1.4735557900534735,0.4048865619546248,0.4583333333333333,0.37834222854337085,0.42535148785148785,0.3986618477422551,0.45467277820219
MLP_7_uniform_initialization,0,6,1.5403787253414774,1.42429342534807,0.4031413612565445,0.4652777777777778,0.38402236512974663,0.4207797253793461,0.3977597068112344,0.452678040913335
MLP_7_uniform_initialization,0,7,1.5347941514709234,1.3884565432866414,0.44851657940663175,0.4652777777777778,0.43012250478854025,0.43020896467748887,0.4455323616670326,0.4512774806892454
MLP_7_uniform_initialization,0,8,1.4658146605649751,1.3448484738667805,0.41361256544502617,0.4722222222222222,0.3978202309248552,0.4448676995865418,0.4104262721453784,0.4685086155674391
MLP_7_uniform_initialization,0,9,1.3879853649289196,1.3279970089594524,0.462478184991274,0.4930555555555556,0.4482055068541191,0.43925832515768154,0.460298762054348,0.48595195654019185
MLP_7_uniform_initialization,0,10,1.3635169142827939,1.3076203796598647,0.4677137870855148,0.4652777777777778,0.459760688063007,0.4207894978692941,0.47163252323611043,0.4556064850182497
MLP_7_uniform_initialization,0,11,1.3152564187740572,1.2892554733488295,0.5008726003490401,0.4791666666666667,0.496327737829177,0.4539239899074403,0.4999310375887363,0.4772090654443596
MLP_7_uniform_initialization,0,12,1.3138199929167462,1.2740207248263888,0.49040139616055844,0.4791666666666667,0.4787518597021315,0.45145656812323476,0.4834771692196832,0.4651133180544945
MLP_7_uniform_initialization,0,13,1.3411906335574377,1.2908214463127985,0.48342059336823734,0.4652777777777778,0.4660200354286709,0.4201413672469524,0.4795857188698046,0.45420592479416005
MLP_7_uniform_initialization,0,14,1.3214912899293616,1.276628017425537,0.47294938917975565,0.4652777777777778,0.45460432898760444,0.42533293517188314,0.46871639841696083,0.4534419828537475
MLP_7_uniform_initialization,0,15,1.292829240179811,1.2451601558261447,0.4816753926701571,0.4791666666666667,0.46918036887521336,0.4342493983410791,0.4762572269792212,0.4679144385026738
MLP_7_uniform_initialization,0,16,1.2121868978204111,1.2343855831358168,0.5322862129144852,0.4791666666666667,0.5207612539406303,0.4423660485063994,0.5268137114162346,0.46651387827858415
MLP_7_uniform_initialization,0,17,1.2562242086853241,1.2201437685224745,0.4781849912739965,0.4791666666666667,0.4624277030194733,0.45143374052492785,0.47298925312301204,0.47147950089126556
MLP_7_uniform_initialization,0,18,1.2617816625465272,1.2348271210988362,0.5026178010471204,0.4722222222222222,0.4927559532821697,0.4560619472334243,0.5016804310009965,0.46354299295475765
MLP_7_uniform_initialization,0,19,1.2705789471588003,1.2610862652460735,0.5148342059336823,0.4930555555555556,0.510820979866757,0.4618420056893262,0.5160710566167322,0.48098633392751045
MLP_7_uniform_initialization,0,20,1.2404104182025317,1.245995495054457,0.506108202443281,0.4861111111111111,0.5069785050716303,0.4568839826115368,0.5093774805357113,0.47381376793141494
