experiment,fold,best_epoch,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy,n_train,n_val
MLP_2_dropout_batchnorm,0,17,1.1160057915581598,0.5833333333333334,0.5604556332302327,0.5744843391902215,573,144
MLP_2_dropout_batchnorm,1,13,1.066372937626309,0.6180555555555556,0.6248948925255933,0.6198964434258553,573,144
MLP_2_dropout_batchnorm,2,20,1.0554300546646118,0.6223776223776224,0.6027407265644874,0.6199813258636788,574,143
MLP_2_dropout_batchnorm,3,15,1.0457036503545054,0.6153846153846154,0.5938054540162625,0.6024041318158965,574,143
MLP_2_dropout_batchnorm,4,11,1.2406401834287843,0.5874125874125874,0.5879357054773459,0.5960967137437726,574,143
