experiment,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_macro_f1,val_macro_f1,train_balanced_accuracy,val_balanced_accuracy
CNN_SCREEN_6_weight_decay_1e3,0,1,2.02709516055921,1.8730754057566326,0.21465968586387435,0.3472222222222222,0.1854004014259746,0.26668846863059903,0.2044721420006418,0.342203548085901
CNN_SCREEN_6_weight_decay_1e3,0,2,1.6692988123569188,1.4607991642422147,0.32111692844677137,0.4375,0.2997802839588596,0.359187813488521,0.316854131833612,0.41736694677871145
CNN_SCREEN_6_weight_decay_1e3,0,3,1.5591178870325937,1.5710789495044284,0.3944153577661431,0.3541666666666667,0.37448992391633007,0.29264249897609457,0.3926578957738709,0.3432645785586962
CNN_SCREEN_6_weight_decay_1e3,0,4,1.4216988677545783,1.3597708940505981,0.4677137870855148,0.4722222222222222,0.4553647646214254,0.43737010636981705,0.46339081139202737,0.4613784907902555
CNN_SCREEN_6_weight_decay_1e3,0,5,1.3507732498292107,1.2570991516113281,0.47294938917975565,0.5902777777777778,0.4562903465688767,0.5610158676372599,0.46872906498229494,0.5760546642899584
CNN_SCREEN_6_weight_decay_1e3,0,6,1.23566334181015,1.2076858679453533,0.5148342059336823,0.5833333333333334,0.5057883360599076,0.5381552772330105,0.5136320390918354,0.5695187165775402
CNN_SCREEN_6_weight_decay_1e3,0,7,1.2224141927289713,1.1276184717814128,0.5113438045375218,0.6388888888888888,0.5073810947793502,0.595754950773688,0.5074113481166225,0.6167133520074697
CNN_SCREEN_6_weight_decay_1e3,0,8,1.1365341739712793,1.1327281263139513,0.537521815008726,0.5555555555555556,0.5246489876289437,0.5275821777510029,0.533397510597693,0.5405738052796877
CNN_SCREEN_6_weight_decay_1e3,0,9,1.11003453194783,1.0433714522255793,0.568935427574171,0.5833333333333334,0.5649116580170076,0.5398093920612106,0.5640801540254344,0.5659536541889483
CNN_SCREEN_6_weight_decay_1e3,0,10,1.114335713378214,1.1456024911668565,0.5584642233856894,0.5625,0.5533491749063901,0.5450181082534024,0.5594498206977306,0.547109752992106
CNN_SCREEN_6_weight_decay_1e3,0,11,1.0795463297587622,1.0723413560125563,0.5584642233856894,0.6180555555555556,0.5617216781845406,0.588204096098833,0.5586025682164913,0.6029623970800442
CNN_SCREEN_6_weight_decay_1e3,0,12,1.0257610825343906,1.0239653454886541,0.5986038394415357,0.6111111111111112,0.5869356371569643,0.5893555518555519,0.5946051690845732,0.5928613869790341
