experiment,fold,best_epoch,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy,n_train,n_val
CNN_FULL_6_weight_decay_1e3,0,7,1.1276184717814128,0.6388888888888888,0.595754950773688,0.6167133520074697,573,144
CNN_FULL_6_weight_decay_1e3,1,14,0.9713292982843187,0.6597222222222222,0.6529787505718795,0.6555470673117731,573,144
CNN_FULL_6_weight_decay_1e3,2,20,0.9672276907033853,0.6363636363636364,0.6189014970455133,0.6211017740429504,574,143
CNN_FULL_6_weight_decay_1e3,3,15,1.0174590365870015,0.6363636363636364,0.6028848090081439,0.6204579733991499,574,143
CNN_FULL_6_weight_decay_1e3,4,8,1.153565903643628,0.6153846153846154,0.6261826625049006,0.6237945061474472,574,143
