experiment,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_macro_f1,val_macro_f1,train_balanced_accuracy,val_balanced_accuracy
CNN_0_alexnetsmall_bn_dropout_wd_lightaug,0,1,2.0267656756529218,1.8759146001603868,0.21291448516579406,0.375,0.1833423149809099,0.2836592879146071,0.20283815507253722,0.3683473389355742
CNN_0_alexnetsmall_bn_dropout_wd_lightaug,0,2,1.6726038485089314,1.4547099669774373,0.3333333333333333,0.4791666666666667,0.3169527368520898,0.39903130891502986,0.33061565137108534,0.4565826330532212
CNN_0_alexnetsmall_bn_dropout_wd_lightaug,0,3,1.5523370833089005,1.5159203873740301,0.3961605584642234,0.375,0.37832780130999033,0.32612360695786724,0.39524187510203623,0.36427298192004076
CNN_0_alexnetsmall_bn_dropout_wd_lightaug,0,4,1.4134721735177032,1.327622824245029,0.4781849912739965,0.5069444444444444,0.4627859367218389,0.48034126998275695,0.4730919930418334,0.49265766912825737
CNN_0_alexnetsmall_bn_dropout_wd_lightaug,0,5,1.3488348479046248,1.2475565804375544,0.49214659685863876,0.5694444444444444,0.4784411354233415,0.53334284839942,0.48817927975094716,0.5550462609286139
CNN_0_alexnetsmall_bn_dropout_wd_lightaug,0,6,1.234785112827028,1.2079755730099149,0.518324607329843,0.5833333333333334,0.5095067908783658,0.5297223617492375,0.5163736467886034,0.5659536541889483
CNN_0_alexnetsmall_bn_dropout_wd_lightaug,0,7,1.2025853821952515,1.1555679506725736,0.49912739965095987,0.6388888888888888,0.493845516108271,0.5926981610121145,0.4944970810603886,0.6167133520074697
CNN_0_alexnetsmall_bn_dropout_wd_lightaug,0,8,1.1298904312842803,1.1633577876620822,0.5479930191972077,0.5416666666666666,0.5367171532029379,0.5044769441508572,0.5432014321663204,0.5239368474662593
CNN_0_alexnetsmall_bn_dropout_wd_lightaug,0,9,1.1093746513180291,0.9925045039918687,0.5636998254799301,0.5972222222222222,0.5612776558393762,0.5549063838570814,0.562028170441303,0.5768610474492828
CNN_0_alexnetsmall_bn_dropout_wd_lightaug,0,10,1.0887321458437056,1.1812187565697565,0.5619546247818499,0.5694444444444444,0.5518441234861354,0.55213770959385,0.5594441911131377,0.5536457007045242
CNN_0_alexnetsmall_bn_dropout_wd_lightaug,0,11,1.0746377157291194,1.0889726214938693,0.5549738219895288,0.5902777777777778,0.5566721354897141,0.5554801923222975,0.5545900817978642,0.5754180460062813
CNN_0_alexnetsmall_bn_dropout_wd_lightaug,0,12,1.0264960333938997,0.974137180381351,0.5846422338568935,0.6388888888888888,0.5700248536655304,0.6112640516182578,0.5781569303001132,0.6174772939478823
