experiment,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_macro_f1,val_macro_f1,train_balanced_accuracy,val_balanced_accuracy
CNN_SCREEN_7_lr_1e3,0,1,2.0759242009534056,2.0873990456263223,0.2181500872600349,0.3402777777777778,0.2077194854194089,0.21384746940302496,0.21112912578180856,0.3370681605975724
CNN_SCREEN_7_lr_1e3,0,2,1.7548792797025377,1.5855612887276544,0.28097731239092494,0.4236111111111111,0.26869740464613423,0.3362105845472985,0.27661526855933305,0.4112978524743231
CNN_SCREEN_7_lr_1e3,0,3,1.6516000479719817,1.6085845629374187,0.33507853403141363,0.4444444444444444,0.31291224297112524,0.3799951667162798,0.3340468831804901,0.432433579492403
CNN_SCREEN_7_lr_1e3,0,4,1.5749646778922222,1.5653446118036907,0.3961605584642234,0.4791666666666667,0.37879470574975954,0.4063662650000411,0.39112101917999476,0.4635854341736695
CNN_SCREEN_7_lr_1e3,0,5,1.4085145768486809,1.2411116758982341,0.4467713787085515,0.5347222222222222,0.42182017182705317,0.4781750778708182,0.4417929101011636,0.5216025804261099
CNN_SCREEN_7_lr_1e3,0,6,1.375346040018358,1.265064583884345,0.4467713787085515,0.5208333333333334,0.44368646788040217,0.5046953990006866,0.4474801979361943,0.5078940667175961
CNN_SCREEN_7_lr_1e3,0,7,1.3579862392385593,1.278350247277154,0.4572425828970332,0.4722222222222222,0.45099256520927916,0.4118505197974407,0.45380503622637686,0.45781342840166367
CNN_SCREEN_7_lr_1e3,0,8,1.2393202459208836,1.167288727230496,0.4956369982547993,0.5416666666666666,0.4843048032962706,0.4917512931451975,0.4919736197665974,0.5310669722434428
CNN_SCREEN_7_lr_1e3,0,9,1.21506450105504,1.1304705606566534,0.5026178010471204,0.5833333333333334,0.4987066730329792,0.5377737645117393,0.5008205119544229,0.573720397249809
CNN_SCREEN_7_lr_1e3,0,10,1.2398089586544203,1.2456177208158705,0.4869109947643979,0.5138888888888888,0.47533778106945224,0.48258391440964243,0.482430066485394,0.4892623716153127
CNN_SCREEN_7_lr_1e3,0,11,1.1703902042973104,1.1471292972564697,0.5340314136125655,0.5694444444444444,0.5279786714629336,0.5062999581328652,0.5344558725011681,0.5429505135387489
CNN_SCREEN_7_lr_1e3,0,12,1.0605319434643623,1.1364458401997883,0.5654450261780105,0.5486111111111112,0.5487733865829205,0.5244729290813694,0.5639830436912061,0.5433324845089551
CNN_SCREEN_7_lr_1e3,0,13,1.034348895516487,1.162456340259976,0.5968586387434555,0.5625,0.591654151525019,0.5368475701867292,0.5946656871189475,0.5449452508276038
CNN_SCREEN_7_lr_1e3,0,14,1.1034779126315424,1.1923870245615642,0.5514834205933682,0.5416666666666666,0.5580133098799869,0.48348053727545565,0.5548138577854339,0.5126050420168067
