experiment,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_macro_f1,val_macro_f1,train_balanced_accuracy,val_balanced_accuracy
CNN_FULL_6_weight_decay_1e3,0,1,2.02709516055921,1.8730754057566326,0.21465968586387435,0.3472222222222222,0.1854004014259746,0.26668846863059903,0.2044721420006418,0.342203548085901
CNN_FULL_6_weight_decay_1e3,0,2,1.6692988123569188,1.4607991642422147,0.32111692844677137,0.4375,0.2997802839588596,0.359187813488521,0.316854131833612,0.41736694677871145
CNN_FULL_6_weight_decay_1e3,0,3,1.5591178870325937,1.5710789495044284,0.3944153577661431,0.3541666666666667,0.37448992391633007,0.29264249897609457,0.3926578957738709,0.3432645785586962
CNN_FULL_6_weight_decay_1e3,0,4,1.4216988677545783,1.3597708940505981,0.4677137870855148,0.4722222222222222,0.4553647646214254,0.43737010636981705,0.46339081139202737,0.4613784907902555
CNN_FULL_6_weight_decay_1e3,0,5,1.3507732498292107,1.2570991516113281,0.47294938917975565,0.5902777777777778,0.4562903465688767,0.5610158676372599,0.46872906498229494,0.5760546642899584
CNN_FULL_6_weight_decay_1e3,0,6,1.23566334181015,1.2076858679453533,0.5148342059336823,0.5833333333333334,0.5057883360599076,0.5381552772330105,0.5136320390918354,0.5695187165775402
CNN_FULL_6_weight_decay_1e3,0,7,1.2224141927289713,1.1276184717814128,0.5113438045375218,0.6388888888888888,0.5073810947793502,0.595754950773688,0.5074113481166225,0.6167133520074697
CNN_FULL_6_weight_decay_1e3,0,8,1.1365341739712793,1.1327281263139513,0.537521815008726,0.5555555555555556,0.5246489876289437,0.5275821777510029,0.533397510597693,0.5405738052796877
CNN_FULL_6_weight_decay_1e3,0,9,1.11003453194783,1.0433714522255793,0.568935427574171,0.5833333333333334,0.5649116580170076,0.5398093920612106,0.5640801540254344,0.5659536541889483
CNN_FULL_6_weight_decay_1e3,0,10,1.114335713378214,1.1456024911668565,0.5584642233856894,0.5625,0.5533491749063901,0.5450181082534024,0.5594498206977306,0.547109752992106
CNN_FULL_6_weight_decay_1e3,0,11,1.0795463297587622,1.0723413560125563,0.5584642233856894,0.6180555555555556,0.5617216781845406,0.588204096098833,0.5586025682164913,0.6029623970800442
CNN_FULL_6_weight_decay_1e3,0,12,1.0257610825343906,1.0239653454886541,0.5986038394415357,0.6111111111111112,0.5869356371569643,0.5893555518555519,0.5946051690845732,0.5928613869790341
CNN_FULL_6_weight_decay_1e3,0,13,0.9940203556215575,1.0517322884665594,0.6090750436300174,0.6041666666666666,0.6053508038511695,0.5638279341920165,0.6062063355345009,0.589126559714795
CNN_FULL_6_weight_decay_1e3,1,1,2.0075184758004925,1.8533043066660564,0.2338568935427574,0.2847222222222222,0.19105563968175585,0.23298937108014373,0.22456412941289067,0.2833800186741363
CNN_FULL_6_weight_decay_1e3,1,2,1.7231382416597003,1.5066752831141155,0.34554973821989526,0.3402777777777778,0.3308309881860627,0.2847982627394392,0.34161726706186346,0.32586367880485523
CNN_FULL_6_weight_decay_1e3,1,3,1.6212687136615134,1.3859251340230305,0.35602094240837695,0.4444444444444444,0.33111785997392634,0.37787656673105585,0.3497393502333463,0.4351073762838469
CNN_FULL_6_weight_decay_1e3,1,4,1.5291422143656546,1.293767253557841,0.4031413612565445,0.4861111111111111,0.3861405675449915,0.43207129365665947,0.4040887672898617,0.47432306255835666
CNN_FULL_6_weight_decay_1e3,1,5,1.4047639744444043,1.348258336385091,0.4677137870855148,0.4513888888888889,0.4402011580861559,0.3911342805971962,0.4573826372351984,0.4473728885493592
CNN_FULL_6_weight_decay_1e3,1,6,1.3559353436891113,1.2034727599885728,0.5200698080279232,0.5277777777777778,0.5139127581512789,0.5036759216620368,0.5179048937978866,0.5206688736100501
CNN_FULL_6_weight_decay_1e3,1,7,1.2636250625730185,1.2295092741648357,0.4973821989528796,0.4722222222222222,0.47710711893298413,0.40148245733041055,0.48811313213198,0.45985060690943036
CNN_FULL_6_weight_decay_1e3,1,8,1.2450425633169178,1.1459906763500638,0.4869109947643979,0.5555555555555556,0.4703289786191483,0.5373355558715316,0.4787328368039722,0.5610729140140904
CNN_FULL_6_weight_decay_1e3,1,9,1.1659031738161416,1.1354203356636896,0.5602094240837696,0.5347222222222222,0.5586011634917336,0.48709385979917375,0.5533811285065275,0.5236397589338766
CNN_FULL_6_weight_decay_1e3,1,10,1.1515731226919417,1.1262344386842515,0.5724258289703316,0.5416666666666666,0.5502792438888383,0.5070690361012942,0.5654608096468562,0.5301757066462949
CNN_FULL_6_weight_decay_1e3,1,11,1.0828004114290806,1.0687354140811496,0.5898778359511344,0.5833333333333334,0.5782139847105204,0.5736957018063009,0.5896060979660311,0.5729564553093964
CNN_FULL_6_weight_decay_1e3,1,12,1.0377172847484835,1.0135786533355713,0.5794066317626527,0.5972222222222222,0.5696605383699959,0.5814845561050973,0.570931358475058,0.5895934131228249
CNN_FULL_6_weight_decay_1e3,1,13,1.0756836113297294,1.0607386297649808,0.5741710296684118,0.5763888888888888,0.567987781757007,0.5378867871259175,0.5647585189688853,0.5699855699855699
CNN_FULL_6_weight_decay_1e3,1,14,0.9912466839554006,0.9713292982843187,0.6160558464223386,0.6597222222222222,0.6004942323725693,0.6529787505718795,0.6077868414089723,0.6555470673117731
CNN_FULL_6_weight_decay_1e3,1,15,1.0259817792899113,1.048129677772522,0.581151832460733,0.5416666666666666,0.5727390814529756,0.5232099590298235,0.5744653302032844,0.5337407690348868
CNN_FULL_6_weight_decay_1e3,1,16,0.9655454287770323,0.9407434463500977,0.6073298429319371,0.6388888888888888,0.5953791453096158,0.6263705903785184,0.6038405026093125,0.6323741617859265
CNN_FULL_6_weight_decay_1e3,1,17,0.900127171221828,0.9692520366774665,0.612565445026178,0.6388888888888888,0.6006156223578041,0.6115157852183528,0.6031452489120828,0.6252440370087429
CNN_FULL_6_weight_decay_1e3,1,18,0.9447854147739644,1.0000693665610418,0.6352530541012217,0.6180555555555556,0.6263516245160446,0.5904883164769841,0.6278661622558871,0.6127663186486717
CNN_FULL_6_weight_decay_1e3,1,19,0.9859515428543091,0.9802294307284884,0.6143106457242583,0.6180555555555556,0.6010607046600659,0.6159456184993819,0.6062555943996892,0.6099651982004923
