experiment,fold,best_epoch,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy,n_train,n_val
TL_FULL_3_resnet18_layer4_minimal,0,5,0.5772241221533881,0.8472222222222222,0.8554614313885414,0.8562091503267975,573,144
TL_FULL_3_resnet18_layer4_minimal,1,3,0.5665370557043288,0.8402777777777778,0.8462205957803167,0.8468720821661998,573,144
TL_FULL_3_resnet18_layer4_minimal,2,6,0.5658448851191914,0.8041958041958042,0.8176277146865383,0.8141923436041084,574,143
TL_FULL_3_resnet18_layer4_minimal,3,12,0.5675497117576066,0.8321678321678322,0.8352644372252216,0.8375611316787788,574,143
TL_FULL_3_resnet18_layer4_minimal,4,5,0.5501892245732821,0.8251748251748252,0.8309632911962203,0.832579185520362,574,143
