experiment,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_macro_f1,val_macro_f1,train_balanced_accuracy,val_balanced_accuracy
MLP_6_he_initialization,0,1,2.378220738332725,1.7331866025924683,0.2181500872600349,0.375,0.20599332862032002,0.33439274528506835,0.2191653577882488,0.37267634326457855
MLP_6_he_initialization,0,2,2.0146158398966096,1.6042073170344036,0.2670157068062827,0.5069444444444444,0.2493078493568929,0.45773952317208777,0.26566150433759494,0.4974959680842033
MLP_6_he_initialization,0,3,1.8972945404718475,1.5205595360861883,0.32809773123909247,0.4583333333333333,0.3140503103531121,0.43237204830342085,0.3253928042649733,0.45250827603768784
MLP_6_he_initialization,0,4,1.7648870495601474,1.4638932413525052,0.34904013961605584,0.4583333333333333,0.34404095980964716,0.43439832073180146,0.3491088367589355,0.45250827603768784
MLP_6_he_initialization,0,5,1.674123101625559,1.4160864882998996,0.387434554973822,0.4861111111111111,0.3869441607003586,0.4401136816448252,0.38843289253685964,0.4778881249469485
MLP_6_he_initialization,0,6,1.6551130473301672,1.3862727748023138,0.37347294938917974,0.4861111111111111,0.3715122220295401,0.47059928959504543,0.37283190623363904,0.48578219166454467
MLP_6_he_initialization,0,7,1.525116077476355,1.3309584723578558,0.41012216404886565,0.4930555555555556,0.40908707628515084,0.4913511397055529,0.4081983640427172,0.4845513963161022
MLP_6_he_initialization,0,8,1.5131518135520177,1.3309804730945163,0.462478184991274,0.5486111111111112,0.4590907289563027,0.5293413971776544,0.46008061565137104,0.546006281300399
MLP_6_he_initialization,0,9,1.4875818241329093,1.3029625283347235,0.4537521815008726,0.4930555555555556,0.4527965924424299,0.46813486684176336,0.4559287970140683,0.49448264154146515
MLP_6_he_initialization,0,10,1.4133373126517623,1.2875533766216702,0.4467713787085515,0.5069444444444444,0.445467889902227,0.4813879191298547,0.4469411652114191,0.5025889143536202
MLP_6_he_initialization,0,11,1.3857589968420032,1.2694481213887532,0.47294938917975565,0.5277777777777778,0.4700070727781156,0.5072230238896905,0.4731581406608007,0.5172311348781937
MLP_6_he_initialization,0,12,1.3776269285674703,1.2676545514000788,0.4712041884816754,0.4861111111111111,0.47207286824794154,0.4733313831803802,0.4759532294112018,0.4766148883795942
MLP_6_he_initialization,0,13,1.345352187414652,1.2827937073177762,0.4816753926701571,0.5,0.4780116286429909,0.48495407802116364,0.478465431535807,0.4932518461930227
MLP_6_he_initialization,0,14,1.412499680985123,1.2859701580471463,0.4694589877835951,0.4722222222222222,0.46652548430426855,0.43258093242870965,0.46724566944205187,0.46354299295475765
MLP_6_he_initialization,0,15,1.2934553150939276,1.2559060123231676,0.5078534031413613,0.4513888888888889,0.5056899702435541,0.4207235464014913,0.5135405583421999,0.44253458959341313
MLP_6_he_initialization,0,16,1.3588946038307737,1.2537101639641657,0.4607329842931937,0.5,0.4615324754200381,0.4719878889783458,0.46245207816115247,0.49465240641711233
MLP_6_he_initialization,0,17,1.3200800876550858,1.2319429715474446,0.4956369982547993,0.5138888888888888,0.4868768958045549,0.48177271352573947,0.4907027410447383,0.5005941770647654
MLP_6_he_initialization,0,18,1.3110956617258813,1.201801233821445,0.4677137870855148,0.5,0.4673784266130808,0.48207366042333355,0.467293520911092,0.49681690858161454
MLP_6_he_initialization,0,19,1.246193013058075,1.195748382144504,0.5148342059336823,0.5138888888888888,0.5071366715273786,0.49685499173492365,0.5123738269353104,0.5077243018419488
MLP_6_he_initialization,0,20,1.2616193494247516,1.2061936855316162,0.5270506108202443,0.5208333333333334,0.5244156439529942,0.4918412449768892,0.5210644981506815,0.511459129106188
MLP_6_he_initialization,1,1,2.639815777384174,1.880108184284634,0.18150087260034903,0.3611111111111111,0.16374946603735688,0.32937581838140306,0.18981974070133364,0.371700195229607
MLP_6_he_initialization,1,2,2.10062633093323,1.5145033200581868,0.30715532286212915,0.4166666666666667,0.28884640385853627,0.3787538477553958,0.3107404029656652,0.42678889737713266
MLP_6_he_initialization,1,3,1.927739350999629,1.4577983087963529,0.32809773123909247,0.4375,0.31554703533249817,0.4230447401424413,0.3288718875434182,0.43926661573720394
MLP_6_he_initialization,1,4,1.8640150526639263,1.3997661405139499,0.3228621291448517,0.4583333333333333,0.3179484489810707,0.4403972860383016,0.32502265907798666,0.46600458365164255
MLP_6_he_initialization,1,5,1.7404819955792519,1.3573032750023737,0.3682373472949389,0.4305555555555556,0.36312172228832257,0.38462299236610203,0.3674035792898842,0.4291656056361939
MLP_6_he_initialization,1,6,1.7153636562470573,1.3217487732569377,0.39790575916230364,0.4930555555555556,0.3835071284857825,0.48036214418251105,0.3909577612267991,0.4951192598251422
MLP_6_he_initialization,1,7,1.569046267248157,1.3390357096989949,0.4293193717277487,0.4513888888888889,0.4227129225142359,0.4369984348741233,0.42861123777676446,0.4559035735506323
MLP_6_he_initialization,1,8,1.5904445966500886,1.2782577806048923,0.4013961605584642,0.5,0.3939257254412513,0.4802310395843248,0.39950206324275334,0.5016552075375604
MLP_6_he_initialization,1,9,1.571922937404839,1.2629040612114801,0.418848167539267,0.5208333333333334,0.4090405388245243,0.49797201678500674,0.41848642988633866,0.5212630506748154
MLP_6_he_initialization,1,10,1.5189724709142982,1.257339013947381,0.41012216404886565,0.5486111111111112,0.4074182531931997,0.5395730389075524,0.40882747012097975,0.5509719039130804
MLP_6_he_initialization,1,11,1.4476873876744747,1.2753099865383573,0.44502617801047123,0.5277777777777778,0.43550051819745933,0.5383011580907794,0.44109624900778566,0.5349291231644173
MLP_6_he_initialization,1,12,1.4991324145548424,1.2394694487253826,0.43106457242582896,0.5069444444444444,0.42331097929026,0.4968508473514035,0.4284479798235688,0.5046260928613869
MLP_6_he_initialization,1,13,1.4439594287938888,1.1851372586356268,0.4118673647469459,0.5416666666666666,0.40436869845799,0.544082580757681,0.4062505277735556,0.5444359562006621
MLP_6_he_initialization,1,14,1.4212571442855382,1.2023842732111614,0.493891797556719,0.5347222222222222,0.49092975084119517,0.5228403252139062,0.4936005697139609,0.5272048213224685
MLP_6_he_initialization,1,15,1.3545846352402453,1.1999532249238756,0.4467713787085515,0.5416666666666666,0.43143201646032964,0.5429318358408408,0.4366066552949058,0.544435956200662
MLP_6_he_initialization,1,16,1.3692771175560943,1.2426488531960382,0.506108202443281,0.5277777777777778,0.5006357430402022,0.5100628256838328,0.5064247634167074,0.5285629403276463
MLP_6_he_initialization,1,17,1.2398991918688669,1.1896836360295613,0.5200698080279232,0.5277777777777778,0.5186137657990231,0.5263328946596254,0.5237075881170729,0.5313640607758255
MLP_6_he_initialization,1,18,1.2526963928399077,1.1739866203731961,0.5514834205933682,0.5416666666666666,0.5402448915135775,0.5476302931500064,0.5473293250691031,0.544435956200662
MLP_6_he_initialization,1,19,1.3655802968492892,1.170716020796034,0.46596858638743455,0.5763888888888888,0.4677222452940834,0.5634358582621011,0.47105126862688795,0.584245819539937
MLP_6_he_initialization,1,20,1.290779992964047,1.1371945805019803,0.4799301919720768,0.5486111111111112,0.46932443995570317,0.5366000321197455,0.4783204697325384,0.5545369663016722
MLP_6_he_initialization,2,1,2.304811917115587,1.8969353879248345,0.2073170731707317,0.3076923076923077,0.2110391675122657,0.2742391893004273,0.20873220219625446,0.3015873015873016
