experiment,fold,epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_macro_f1,val_macro_f1,train_balanced_accuracy,val_balanced_accuracy
MLP_2_dropout_batchnorm,0,1,1.9811149188569286,1.7446408801608615,0.2774869109947644,0.3819444444444444,0.2418484869840449,0.3014415113830318,0.26997095134350035,0.3748832866479925
MLP_2_dropout_batchnorm,0,2,1.685874481059702,1.5815017753177218,0.3961605584642234,0.4722222222222222,0.36766779970688784,0.4421644683899586,0.39228915798303243,0.4634156692980222
MLP_2_dropout_batchnorm,0,3,1.5482968622477267,1.534295015864902,0.43804537521815007,0.4444444444444444,0.4114164853494614,0.3809554961681354,0.43140210433872084,0.43370681605975725
MLP_2_dropout_batchnorm,0,4,1.4527527767950328,1.4554736746682062,0.4799301919720768,0.4583333333333333,0.4645981997168629,0.4050600701859553,0.4730441415727934,0.4467787114845938
MLP_2_dropout_batchnorm,0,5,1.3260100520302072,1.399795068634881,0.5148342059336823,0.5555555555555556,0.5026592972945929,0.5046036195683753,0.5114238345352496,0.5410830999066293
MLP_2_dropout_batchnorm,0,6,1.2806911283346578,1.340500275293986,0.5410122164048866,0.5625,0.522360286695141,0.5188008595498336,0.5333018076596128,0.5483829895594602
MLP_2_dropout_batchnorm,0,7,1.2077981901418475,1.3363147046830919,0.5567190226876091,0.5069444444444444,0.5540214128683211,0.4805866370309221,0.5603575912133443,0.5032255326372973
MLP_2_dropout_batchnorm,0,8,1.1633479713769483,1.2339882850646973,0.5479930191972077,0.5555555555555556,0.5323871126840376,0.5008066060836046,0.5427904724910348,0.53828197945845
MLP_2_dropout_batchnorm,0,9,1.1049800512054204,1.298443145222134,0.6020942408376964,0.5069444444444444,0.6010956891816066,0.47484219542275913,0.6036885038253028,0.5061539767422121
MLP_2_dropout_batchnorm,0,10,1.0825298762446298,1.2328200472725763,0.6195462478184991,0.5208333333333334,0.6127877539574871,0.5109652291828748,0.6194893403815732,0.5099312452253629
MLP_2_dropout_batchnorm,0,11,1.0082198616513822,1.1728348467085097,0.6300174520069808,0.5416666666666666,0.6257635109079868,0.5279001985970427,0.63236138555336,0.5267379679144385
MLP_2_dropout_batchnorm,0,12,1.0069368181012273,1.2475016249550714,0.6492146596858639,0.5347222222222222,0.6458961741929286,0.4791046076947545,0.653506105284491,0.530133265427383
MLP_2_dropout_batchnorm,0,13,0.9574861722050745,1.166981988483005,0.6527050610820244,0.5347222222222222,0.6559852984959699,0.4914910063584743,0.6563504529000804,0.5144724556489262
MLP_2_dropout_batchnorm,0,14,0.9512904245815976,1.3040424320432875,0.6335078534031413,0.5,0.6248758287465945,0.44540062723542256,0.6296085186874061,0.4910873440285205
MLP_2_dropout_batchnorm,0,15,0.9425194689948729,1.2980750401814778,0.6666666666666666,0.4930555555555556,0.662106608558894,0.45002957217167183,0.6653014924028756,0.4909175791528732
MLP_2_dropout_batchnorm,0,16,0.8689777815737233,1.109075903892517,0.68760907504363,0.5347222222222222,0.6828101621113243,0.5119999492628219,0.687027466743229,0.5251676428147016
MLP_2_dropout_batchnorm,0,17,0.9060824068220914,1.1160057915581598,0.6684118673647469,0.5833333333333334,0.6641093137584404,0.5604556332302327,0.668629984293459,0.5744843391902215
MLP_2_dropout_batchnorm,0,18,0.8263337402027523,1.1583148903316922,0.7120418848167539,0.5625,0.7087676575197732,0.549510866473232,0.7082087787742143,0.5477463712757831
MLP_2_dropout_batchnorm,0,19,0.8448210323252187,1.1676554414961073,0.6963350785340314,0.5486111111111112,0.697110371866951,0.5171047659726906,0.6969819796997179,0.5368389780154487
MLP_2_dropout_batchnorm,0,20,0.7806861961283192,1.0967574914296467,0.7294938917975567,0.5763888888888888,0.7212203791021117,0.5666823258087489,0.7221222970956973,0.5643833290892115
MLP_2_dropout_batchnorm,1,1,1.9788887367614694,1.7378159364064534,0.28097731239092494,0.3541666666666667,0.25230019772523304,0.3124038246948935,0.277359781121751,0.3572701807995926
MLP_2_dropout_batchnorm,1,2,1.7281836801798556,1.6140818728340998,0.3769633507853403,0.4444444444444444,0.3500021659874776,0.41854400634486516,0.36965541312706535,0.4422375010610305
MLP_2_dropout_batchnorm,1,3,1.5985673969744805,1.5286002424028184,0.38917975567190227,0.4583333333333333,0.3646453534368594,0.4451312185966918,0.3813114680267743,0.4624395212630507
MLP_2_dropout_batchnorm,1,4,1.4570102084161516,1.4295241832733154,0.4642233856893543,0.4583333333333333,0.4517718709212539,0.4114784691102915,0.4627673348983578,0.4553093964858671
MLP_2_dropout_batchnorm,1,5,1.3830247516199348,1.347937477959527,0.4781849912739965,0.4791666666666667,0.46580655287424505,0.4470115635064959,0.48080733872647535,0.4713521772345302
MLP_2_dropout_batchnorm,1,6,1.3052760599795437,1.3255821333991156,0.5113438045375218,0.4861111111111111,0.48660399341987925,0.45052873693494555,0.5037267850005347,0.4778881249469485
MLP_2_dropout_batchnorm,1,7,1.2295288556949422,1.2311411036385431,0.5549738219895288,0.5277777777777778,0.5425098775829573,0.48255307715987555,0.5527027635630767,0.5171038112214582
MLP_2_dropout_batchnorm,1,8,1.2102666250698229,1.2107893625895183,0.5462478184991274,0.5486111111111112,0.5293284754508067,0.5389506891173986,0.5388328745221891,0.5474068415244886
MLP_2_dropout_batchnorm,1,9,1.1256048327757218,1.1982653273476496,0.5654450261780105,0.5208333333333334,0.5606419513053098,0.5047203952567475,0.5621857988099058,0.5234275528393175
MLP_2_dropout_batchnorm,1,10,1.1024434264833807,1.1454908053080242,0.6038394415357766,0.5555555555555556,0.591337802404164,0.5422055082287923,0.6017280009908068,0.5539427892369069
MLP_2_dropout_batchnorm,1,11,1.0426842793952316,1.1231426397959392,0.5986038394415357,0.5277777777777778,0.5874101846662716,0.4819329742396422,0.5996886839720097,0.5206688736100501
MLP_2_dropout_batchnorm,1,12,1.0168380626001075,1.0896542999479506,0.62478184991274,0.5694444444444444,0.6153697553466123,0.5559283565303326,0.6199622254873813,0.5656141244376538
MLP_2_dropout_batchnorm,1,13,0.9768989024778103,1.066372937626309,0.6457242582897034,0.6180555555555556,0.6356123572054788,0.6248948925255933,0.639043702465195,0.6198964434258553
MLP_2_dropout_batchnorm,1,14,1.0013610654060336,1.1179329024420843,0.6230366492146597,0.5277777777777778,0.6147058788811754,0.5085084648003244,0.618649124881075,0.5277989983872337
MLP_2_dropout_batchnorm,1,15,0.9788626867231066,1.0800981786515977,0.6335078534031413,0.5972222222222222,0.6228715303990344,0.595480972582514,0.6287739327715008,0.5931584755114168
MLP_2_dropout_batchnorm,1,16,0.9460636002855151,1.0594605737262301,0.6335078534031413,0.6111111111111112,0.6166011734304713,0.6185402474982917,0.6242294506088395,0.609795433324845
MLP_2_dropout_batchnorm,1,17,0.8705177775228211,1.0718884997897677,0.6684118673647469,0.6041666666666666,0.6571166793797123,0.6020929600944416,0.6606064188523528,0.6125541125541125
MLP_2_dropout_batchnorm,1,18,0.8681570194778642,1.002370794614156,0.6701570680628273,0.6180555555555556,0.6604354313481857,0.6222731334580376,0.6671958476184041,0.6220609455903573
MLP_2_dropout_batchnorm,1,19,0.8068902615269233,1.0312473906411066,0.7068062827225131,0.6180555555555556,0.6997788706169566,0.6235473665790211,0.7012013533521362,0.6256260079789492
