experiment,fold,best_epoch,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy,n_train,n_val
MLP_7_uniform_initialization,0,9,1.3279970089594524,0.4930555555555556,0.43925832515768154,0.48595195654019185,573,144
MLP_7_uniform_initialization,1,19,1.1510345538457234,0.5347222222222222,0.5223441007470045,0.5364994482641542,573,144
MLP_7_uniform_initialization,2,20,1.1066400738029214,0.5664335664335665,0.5460598092483969,0.5736694677871148,574,143
MLP_7_uniform_initialization,3,10,1.2312613250492337,0.5524475524475524,0.5362093369585689,0.5562868504044975,574,143
MLP_7_uniform_initialization,4,20,1.2127773328260942,0.5524475524475524,0.535410356486794,0.5547328488504959,574,143
